 ALTURA GPSALT LAT LONG Line mag_res2 mag_res1 MAGIGRF X Y
848 191.51 -338.58000000000004 -16.209028 -51.255029 22680 -187.40915874534642 -136.6453851118836 79.25 8207919.92 472742.37
849 173.0 -329.92999999999995 -16.210258 -51.255082 22680 -171.6867011799646 -120.66414488907239 97.12 8207783.79 472736.9
850 183.91 -320.4 -16.211497 -51.255124 22680 -162.0103294901704 -110.74196269807186 108.963 8207646.74 472732.62
851 201.23 -311.80999999999995 -16.212742000000002 -51.255148999999996 22680 -160.12430541485563 -108.63061891423047 113.03200000000001 8207509.08 472730.12
852 204.87 -302.03 -16.213989 -51.255165999999996 22680 -165.1743755197195 -113.46562180137558 110.17299999999999 8207371.12 472728.51
853 202.62 -289.59000000000003 -16.215244000000002 -51.255168 22680 -170.49377143010412 -118.58638786140784 107.065 8207232.23 472728.38
854 197.2 -276.9 -16.216503 -51.255154 22680 -180.94461534220937 -128.85965255213983 98.837 8207093.04 472730.04
855 192.37 -269.71000000000004 -16.217769 -51.255134999999996 22680 -194.47946850299158 -142.22268570005622 87.542 8206952.92 472732.29
856 189.92 -266.48 -16.219033 -51.255121 22680 -199.9900269158744 -147.55479936652728 84.264 8206813.12 472733.95
857 190.72 -262.72 -16.220294 -51.255103999999996 22680 -199.6939256459313 -147.08427839761532 86.789 8206673.62 472735.91
858 190.72 -259.40999999999997 -16.221547 -51.255068 22680 -206.32072753315896 -153.56281587463326 82.384 8206535.05 472739.94
859 190.52 -256.08000000000004 -16.222794 -51.255007 22680 -222.54976459012585 -169.67648852300954 68.377 8206397.09 472746.64
860 188.73 -251.66999999999996 -16.224035999999998 -51.254934999999996 22680 -237.68836238954555 -184.71487916606407 55.455 8206259.75 472754.53
861 186.49 -246.08000000000004 -16.225278 -51.254866 22680 -249.1578422484561 -196.08055248921875 46.201 8206122.41 472762.12
862 182.25 -239.87 -16.226516 -51.254799 22680 -252.52746380820622 -199.34331378118668 45.041000000000004 8205985.37 472769.42
863 180.27 -234.65999999999997 -16.227757999999998 -51.254746000000004 22680 -245.86131055342946 -192.5519976729349 53.916000000000004 8205848.03 472775.23
864 175.38 -231.29999999999995 -16.229 -51.254704 22680 -238.93372280129955 -185.48496952907868 63.048 8205710.69 472779.85
865 168.37 -227.53999999999996 -16.230235999999998 -51.254671 22680 -234.9513005103404 -181.35340000295184 69.222 8205573.95 472783.59
866 162.95 -224.38 -16.231472 -51.254649 22680 -231.93924720323668 -178.17781613205022 74.421 8205437.22 472786.13
867 157.03 -220.91999999999996 -16.232703 -51.254641 22680 -233.33996422216228 -179.3981111738903 75.192 8205301.1 472787.19
868 150.27 -215.25 -16.233933 -51.254649 22680 -243.82204812738576 -189.67841678430932 66.875 8205164.98 472786.47
869 143.14 -208.89 -16.235166 -51.254668 22680 -255.5896344127287 -201.2295073796084 57.273 8205028.55 472784.56
870 132.89 -202.33000000000004 -16.2364 -51.254702 22680 -259.94670552487815 -205.35232586338626 55.076 8204892.12 472781.17
871 123.81 -195.78999999999996 -16.237633 -51.254738 22680 -258.8618179506413 -204.0295720924505 58.32 8204755.68 472777.48
872 117.04 -190.64999999999998 -16.238869 -51.254757 22680 -254.7103411134118 -199.66115970819214 64.642 8204618.94 472775.57
873 115.21 -181.46000000000004 -16.239891 -51.250238 22690 -243.07692548807466 -193.66446753292837 79.867 8204506.46 473258.68
874 111.71 -178.22000000000003 -16.238691 -51.250178999999996 22690 -247.8934468240784 -198.74217442508774 72.959 8204639.21 473264.75
875 109.42 -174.89999999999998 -16.237489 -51.250118 22690 -259.9071492231489 -211.0211016166917 58.85 8204772.27 473271.12
876 102.26 -171.01 -16.236286 -51.250057 22690 -280.856814357521 -232.23587156428516 35.805 8204905.33 473277.48
877 93.88 -167.32000000000005 -16.235083 -51.250004 22690 -268.3543594538554 -219.98794910535884 46.208999999999996 8205038.38 473282.96
878 93.27 -165.60000000000002 -16.233878 -51.249963 22690 -243.84753317537968 -195.72181759035908 68.608 8205171.74 473287.25
879 99.06 -166.49 -16.232672 -51.249935 22690 -212.1291917237402 -164.2264139638664 98.213 8205305.1 473290.06
880 109.58 -170.63 -16.231478 -51.249921 22690 -193.02988608990145 -145.33042399851914 115.213 8205437.23 473291.38
881 120.09 -177.28999999999996 -16.230291 -51.249924 22690 -215.91175797474693 -168.39293566317332 90.24 8205568.43 473290.92
882 128.78 -186.72000000000003 -16.229119 -51.249949 22690 -224.65016400858235 -177.28137547256438 79.426 8205698.1 473288.09
883 140.82 -197.63 -16.227957999999997 -51.249982 22690 -243.8040009953588 -196.5728086480867 58.213 8205826.53 473284.37
884 147.37 -209.05999999999995 -16.226814 -51.250021000000004 22690 -273.9797828681772 -226.87651135506152 26.005 8205953.13 473280.06
885 141.43 -220.20000000000005 -16.225683 -51.250049 22690 -299.24668362559055 -252.2834111999466 -1.265 8206078.18 473276.94
886 142.49 -230.72000000000003 -16.224569 -51.250052000000004 22690 -281.5676775558818 -234.77384211916993 14.45 8206201.4 473276.49
887 143.56 -240.59000000000003 -16.223466000000002 -51.250035 22690 -259.22620731486813 -212.6251251155605 34.855 8206323.38 473278.13
888 151.94 -249.28999999999996 -16.222378 -51.249990999999994 22690 -204.41797404511516 -158.0430022417379 87.762 8206443.84 473282.73
889 166.58 -256.74 -16.2213 -51.249928999999995 22690 -176.4829994094104 -130.35386905998286 113.822 8206563.07 473289.12
890 161.49 -263.03 -16.220233 -51.249852000000004 22690 -171.91920887840192 -126.05541108231446 116.537 8206681.07 473297.28
891 164.53 -268.88 -16.219172 -51.249757 22690 -129.68180322655616 -84.10394875580116 156.942 8206798.46 473307.23
892 167.57 -274.62 -16.218116000000002 -51.249657 22690 -96.62434795650634 -51.338770044828436 188.179 8206915.24 473317.78
893 176.63 -280.28999999999996 -16.217064 -51.249557 22690 -99.25579229923002 -54.26193111032606 183.732 8207031.71 473328.32
894 183.64 -285.85 -16.216017 -51.249474 22690 -106.24651454784984 -61.52225402933931 174.929 8207147.56 473337.09
895 178.62 -291.41999999999996 -16.214969 -51.249413 22690 -91.04636780174894 -46.56315287713093 188.308 8207263.41 473343.48
896 148.13 -297.49 -16.213928 -51.249377 22690 -72.68014514003156 -28.4050616187522 204.85299999999998 8207378.64 473347.2
897 129.24 -304.22 -16.212889 -51.249368 22690 -107.79879174471645 -63.695765913817894 167.907 8207493.56 473347.95
898 149.35 -311.66999999999996 -16.211858 -51.249388 22690 -147.29718137070296 -103.32925980325332 126.585 8207607.55 473345.73
899 166.58 -319.15 -16.210832999999997 -51.249427000000004 22690 -161.96957170796895 -118.11105316113193 110.09100000000001 8207720.93 473341.44
900 171.61 -326.05999999999995 -16.209817 -51.249485 22690 -163.1660216233808 -119.39063082908304 107.08 8207833.38 473335.07
901 164.53 -332.26 -16.208803 -51.249555 22690 -171.4948146647743 -127.78784841671427 96.93700000000001 8207945.53 473327.51
902 153.62 -337.9 -16.207792 -51.249638 22690 -185.23818866455449 -141.58143597847956 81.37899999999999 8208057.36 473318.47
903 146.61 -343.53 -16.20678 -51.249735 22690 -196.17285097236507 -152.5484491195689 68.624 8208169.2 473307.94
904 155.45 -349.40999999999997 -16.205775 -51.249829999999996 22690 -208.05150497558495 -164.46217362148332 54.93600000000001 8208280.42 473297.71
905 157.28 -355.29999999999995 -16.204769 -51.249916 22690 -226.39547553564813 -182.85189283910145 34.786 8208391.64 473288.37
906 149.65 -360.80999999999995 -16.203767000000003 -51.24998 22690 -230.80121470317616 -187.3313759043852 28.588 8208502.55 473281.4
907 135.64 -365.85 -16.202764000000002 -51.250023999999996 22690 -244.95758293547658 -201.5865778998004 12.647 8208613.47 473276.52
908 124.66 -370.44000000000005 -16.201760999999998 -51.250035 22690 -243.2980581410294 -200.06861369284144 12.535 8208724.4 473275.2
909 111.86 -374.82000000000005 -16.200758 -51.250021000000004 22690 -232.46464227123596 -189.40877869818058 21.607 8208835.32 473276.55
910 103.18 -379.22 -16.199761 -51.249977 22690 -230.20592993499275 -187.361909157012 22.125999999999998 8208945.64 473281.16
911 95.71 -384.12 -16.198767 -51.249913 22690 -195.68294279505767 -153.07540063158922 54.922 8209055.65 473287.86
912 93.27 -389.77 -16.197778 -51.249838000000004 22690 -178.19906738859873 -135.84129587353948 70.693 8209165.05 473295.74
913 99.06 -395.57000000000005 -16.196789000000003 -51.249763 22690 -165.98135123623277 -123.87333618064861 81.19800000000001 8209274.44 473303.62
914 101.8 -400.19000000000005 -16.1958 -51.249699 22690 -162.63907859710463 -120.76667663099123 82.823 8209383.84 473310.32
915 103.63 -402.80999999999995 -16.194805 -51.249655 22690 -171.10630313830396 -129.4453041102789 72.62100000000001 8209493.85 473314.93
916 102.11 -402.88 -16.193803 -51.249638 22690 -196.0888459548973 -154.60504137033178 45.878 8209604.78 473316.58
917 92.96 -401.75 -16.192789 -51.249638 22690 -204.46428939156482 -163.1379340035032 35.716 8209716.93 473316.44
918 91.44 -400.92999999999995 -16.191764000000003 -51.24966 22690 -167.97431284251826 -126.77871679278736 70.391 8209830.31 473313.93
919 96.93 -400.82000000000005 -16.190728 -51.249693 22690 -143.44031354042676 -102.36294452979185 93.086 8209944.92 473310.23
920 101.95 -400.65 -16.189689 -51.24973 22690 -137.17741867449135 -96.21510299161278 97.50399999999999 8210059.83 473306.23
921 104.24 -399.78999999999996 -16.188644 -51.249765999999994 22690 -113.24265005365606 -72.39626741250936 119.584 8210175.36 473302.23
922 114.61 -398.45000000000005 -16.187589000000003 -51.249798999999996 22690 -77.06437385296937 -36.339148892646506 153.889 8210292.12 473298.52
923 127.41 -396.97 -16.186531 -51.249829999999996 22690 -106.36043796945674 -65.76039573739979 122.71600000000001 8210409.18 473295.11
924 105.76 -395.03999999999996 -16.185467000000003 -51.249855 22690 -161.0568642120478 -120.59008318101577 66.135 8210526.86 473292.3
925 93.88 -392.78999999999996 -16.184392000000003 -51.249877000000005 22690 -195.232782874802 -154.904487683885 30.055999999999997 8210645.77 473289.78
926 88.55 -390.97 -16.183311 -51.249888 22690 -207.79422501531076 -167.61945293742212 15.585999999999999 8210765.3 473288.44
927 89.92 -389.85 -16.182228 -51.249891 22690 -217.46108409990444 -177.45107313020347 4.0089999999999995 8210885.14 473288.0
928 92.96 -388.83000000000004 -16.181139 -51.24988 22690 -188.74774385688426 -148.9211164587405 30.808000000000003 8211005.59 473289.04
929 97.23 -386.65 -16.180044 -51.249857 22690 -176.217123610425 -136.58902284712929 41.419 8211126.65 473291.27
930 104.85 -381.86 -16.178944 -51.249821000000004 22690 -149.82098552815097 -110.41006224093958 65.891 8211248.34 473294.98
931 120.4 -374.25 -16.177833 -51.24978 22690 -116.29165432531123 -77.10683832304606 97.479 8211371.25 473299.29
932 150.73 -363.15999999999997 -16.176707999999998 -51.249727 22690 -79.72619522200631 -40.78382915962777 132.083 8211495.7 473304.78
933 168.57 -349.82000000000005 -16.175569 -51.249668 22690 -70.90040960190109 -32.209757354879116 138.925 8211621.69 473310.86
934 172.6 -335.30999999999995 -16.174406 -51.249602 22690 -74.4789864039362 -36.054642277212736 133.322 8211750.44 473317.83
935 174.58 -320.77 -16.173222 -51.24953 22690 -84.47036293428613 -46.32247051730437 121.274 8211881.35 473325.39
936 185.69 -306.17999999999995 -16.172022 -51.249463 22690 -88.81523809181712 -50.939329369163346 114.84100000000001 8212014.1 473332.36
937 196.8 -291.37 -16.170803 -51.249404999999996 22690 -92.20051979389434 -54.5888472484386 109.33 8212149.0 473338.43
938 206.85 -276.70000000000005 -16.169560999999998 -51.249363 22690 -99.00515112503747 -61.63983472815222 100.354 8212286.35 473342.72
939 214.92 -263.21000000000004 -16.168306 -51.249338 22690 -107.53658694466014 -70.39833549531656 89.62 8212425.24 473345.22
940 206.85 -252.52999999999997 -16.167036 -51.249334999999995 22690 -115.38382515524891 -78.44637446332449 79.53699999999999 8212565.66 473345.35
941 196.8 -244.39999999999998 -16.165761 -51.249349 22690 -115.2275192325665 -78.47027271500386 77.441 8212706.7 473343.69
942 202.82 -238.14 -16.164482999999997 -51.249388 22690 -112.42448601601811 -75.81583486429031 77.977 8212848.04 473339.36
943 202.82 -231.87 -16.163206 -51.249444 22690 -108.83097893988989 -72.34955264734288 79.297 8212989.37 473333.25
944 191.71 -224.98000000000002 -16.161925 -51.249513 22690 -97.91786055903309 -61.54635623325912 87.926 8213131.02 473325.66
945 186.68 -218.01999999999998 -16.160645000000002 -51.249590999999995 22690 -75.17754761074201 -38.905152924635615 108.37899999999999 8213272.66 473317.17
946 183.64 -211.78999999999996 -16.159360999999997 -51.249671 22690 -60.4003390986216 -24.223880340842157 120.863 8213414.6 473308.38
947 186.68 -206.08000000000004 -16.158072 -51.249738 22690 -52.42065001534094 -16.358898006441578 126.545 8213557.17 473301.08
948 195.74 -200.12 -16.156786 -51.249784999999996 22690 -31.232648863714076 4.689880556183681 145.44799999999998 8213699.43 473295.86
949 194.75 -193.40999999999997 -16.155495000000002 -51.249813 22690 0.949315734508275 36.70680134325352 175.343 8213842.3 473292.72
950 188.73 -185.97000000000003 -16.154197 -51.249815999999996 22690 20.317363671206664 55.87687708931105 192.424 8213985.8 473292.25
951 180.67 -178.36 -16.152897 -51.249805 22690 28.74167405806179 64.08503267914384 198.562 8214129.6 473293.26
952 180.67 -170.85000000000002 -16.151595 -51.249782 22690 34.27748682502113 69.38997325384298 201.81099999999998 8214273.71 473295.46
953 178.62 -163.45000000000005 -16.150282999999998 -51.249746 22690 39.43655778646101 74.29897553441845 204.674 8214418.75 473299.15
954 176.63 -156.08000000000004 -16.148972 -51.249702 22690 43.784349455740994 78.38614034328884 206.729 8214563.79 473303.72
955 172.6 -148.70000000000005 -16.147656 -51.249655 22690 43.0807376853038 77.41743680800934 203.72400000000002 8214709.44 473308.59
956 165.53 -141.38 -16.146339 -51.249613000000004 22690 41.8943245311863 75.97301066852002 200.234 8214855.09 473312.87
957 157.58 -134.09000000000003 -16.145017000000003 -51.249577 22690 38.37286175887934 72.19986814458404 194.39700000000002 8215001.35 473316.55
958 156.52 -126.77999999999997 -16.143695 -51.249549 22690 29.48283753285503 63.06870815754016 183.188 8215147.62 473319.35
959 154.84 -119.39999999999998 -16.142367 -51.24953 22690 27.967722375027563 61.322404040761484 179.34099999999998 8215294.49 473321.25
960 145.84 -112.03999999999996 -16.141039000000003 -51.24951 22690 40.865766471307666 73.9892449891563 189.907 8215441.37 473323.15
961 138.99 -104.86000000000001 -16.139706 -51.249496 22690 63.22876094939849 96.1273695531035 209.926 8215588.86 473324.45
962 133.5 -98.00999999999999 -16.138370000000002 -51.249485 22690 91.18877298075705 123.86555121341 235.53599999999997 8215736.66 473325.46
963 130.15 -91.62 -16.137031 -51.249477 22690 106.05968057595999 138.5178021488992 248.051 8215884.76 473326.17
964 130.91 -85.89999999999998 -16.135695000000002 -51.249474 22690 103.8610091641624 136.10797852490853 243.49900000000002 8216032.56 473326.29
965 128.93 -80.75 -16.134359 -51.249474 22690 95.50329643876631 127.54272715564511 232.787 8216180.35 473326.11
966 127.86 -76.13999999999999 -16.133022 -51.249474 22690 96.23574296749254 128.06762085156788 231.165 8216328.15 473325.93
967 126.19 -71.68 -16.131689 -51.249471 22690 104.61113467823759 136.2323002071082 237.192 8216475.64 473326.05
968 124.21 -66.97000000000003 -16.130356 -51.249469 22690 95.59952638899762 127.00997956266214 225.832 8216623.13 473326.17
969 124.36 -62.079999999999984 -16.129025 -51.249466 22690 102.76998122230034 133.97016189774712 230.65900000000002 8216770.31 473326.29
970 125.57 -57.79000000000002 -16.127695000000003 -51.249457 22690 96.79823743928284 127.78106683704185 222.34599999999998 8216917.49 473327.0
971 115.21 -54.920000000000016 -16.12637 -51.249449 22690 84.25274189077528 115.01896555657443 207.46900000000002 8217064.06 473327.72
972 110.79 -54.74000000000001 -16.125048 -51.249441 22690 73.08934672952336 103.63952449966115 193.979 8217210.32 473328.43
973 106.38 -56.69 -16.123734 -51.24943 22690 57.835182249512854 88.16702012662724 176.41400000000002 8217355.66 473329.44
974 109.42 -60.30000000000001 -16.122434 -51.249416 22690 41.6323746958589 71.74445839656019 157.92600000000002 8217499.46 473330.75
975 108.2 -64.20999999999998 -16.121142000000003 -51.249402 22690 34.78691576397023 64.68055067028598 148.81 8217642.34 473332.06
976 107.13 -67.82999999999998 -16.119858999999998 -51.249396000000004 22690 44.94208474600701 74.62913441951062 156.70600000000002 8217784.3 473332.49
977 107.9 -70.88 -16.118585999999997 -51.249399 22690 35.015019293893744 64.50802711177143 144.536 8217925.03 473332.02
978 109.57 -73.24000000000001 -16.117323000000003 -51.249421000000005 22690 23.942053517728127 53.2672805591196 131.227 8218064.84 473329.47
979 112.78 -75.12 -16.116064 -51.249463 22690 15.569768522067633 44.75294440767857 120.62100000000001 8218204.02 473324.85
980 116.44 -76.37 -16.114814000000003 -51.249527 22690 15.473701142892978 44.54468633125113 118.29700000000001 8218342.28 473317.85
981 120.09 -76.73000000000002 -16.113570000000003 -51.249598999999996 22690 20.054235819755192 49.02457399476101 120.656 8218479.93 473309.96
